,# YTID,start_seconds,end_seconds,positive_labels
1061857,PdeTECyjZHI,130.0,140.0,/m/0l14j_
1062259,PeZTn_cEvt0,30.0,40.0,/m/0l14j_
1063001,Pg6jJxglbeA,30.0,40.0,/m/0l14j_
1063006,Pg7ZhISN1AA,50.0,60.0,/m/0l14j_
1063125,PgNMSaAD49U,250.0,260.0,/m/0l14j_
1063425,Ph142rGl4oQ,430.0,440.0,/m/0l14j_
1063664,PhZiWhjzJj8,160.0,170.0,/m/0l14j_
1064246,Pirnj4Wyj_M,20.0,30.0,/m/0l14j_
1065509,PlanwuLzFXs,590.0,600.0,/m/0l14j_
1066476,PneeIrUj7uE,100.0,110.0,/m/0l14j_
1066964,PogTf1R770k,30.0,40.0,/m/0l14j_
1066990,PojJMH8Agt4,30.0,40.0,/m/0l14j_
1067367,PpXUoR4JgNk,30.0,40.0,/m/0l14j_
1067421,PpexodoMmu4,40.0,50.0,/m/0l14j_
1068034,PqwjkmcHA2g,30.0,40.0,/m/0l14j_
1068522,Prx4k__5FAs,30.0,40.0,/m/0l14j_
1069304,PtcqZnIZWco,60.0,70.0,/m/0l14j_
1069336,PthNam8sUpM,50.0,60.0,/m/0l14j_
1069540,Pu7cLRjp67I,270.0,280.0,/m/0l14j_
1070300,PvmSAGIEzHI,30.0,40.0,/m/0l14j_
1070521,PwGXTdFv4xs,180.0,190.0,/m/0l14j_
1070743,Pwk8yFIJP3w,190.0,200.0,/m/0l14j_
1070775,PwnmM3oWNbU,30.0,40.0,/m/0l14j_
1071973,PzMZ-gbsvwc,430.0,440.0,/m/0l14j_
1072298,Q-2oVFdCTDQ,30.0,40.0,/m/0l14j_
1072906,Q0Kyg0FXXD0,380.0,390.0,/m/0l14j_
1073045,Q0d83-Gq_58,30.0,40.0,/m/0l14j_
1073254,Q148nhHK2cQ,30.0,40.0,/m/0l14j_
1074383,Q3UDFt3ParY,70.0,80.0,/m/0l14j_
1074800,Q4KNKaFsyCs,10.0,20.0,/m/0l14j_
1075160,Q52K5R3ITXY,30.0,40.0,/m/0l14j_
1076610,Q8Ct057BWlk,30.0,40.0,/m/0l14j_
1076954,Q8w-R3vWKm0,30.0,40.0,/m/0l14j_
1077152,Q9N-RzcsVb4,120.0,130.0,/m/0l14j_
1077471,QA41iFgJXMA,0.0,10.0,/m/0l14j_
1077479,QA4qkWYXFAo,30.0,40.0,/m/0l14j_
1078603,QCawi8d5G_E,0.0,10.0,/m/0l14j_
1078765,QCwvhyjtNJ0,100.0,110.0,/m/0l14j_
1079953,QFR05xWk7mk,90.0,100.0,/m/0l14j_
1080648,QGqyT3fm7bQ,30.0,40.0,/m/0l14j_
1080812,QHDW8juy3rA,140.0,150.0,/m/0l14j_
1081448,QIWuT6drSOI,0.0,10.0,/m/0l14j_
1081501,QIcZL9miifk,380.0,390.0,/m/0l14j_
1081607,QIpRIy4Tzng,60.0,70.0,/m/0l14j_
1082109,QJp3zWNCpxo,0.0,10.0,/m/0l14j_
1082503,QKhn6cCjCIU,250.0,260.0,/m/0l14j_
1082813,QLKjsNP-tEc,100.0,110.0,/m/0l14j_
1082906,QLXHGnRYolk,30.0,40.0,/m/0l14j_
1083463,QMk9pw1lT1Q,30.0,40.0,/m/0l14j_
1083582,QN-_WMqC4Sk,30.0,40.0,/m/0l14j_
1083809,QNSCgQDYke4,30.0,40.0,/m/0l14j_
1084011,QNt6SSThouI,20.0,30.0,/m/0l14j_
1084063,QO0bnvcpYkM,60.0,70.0,/m/0l14j_
1084149,QOEk0DR-Ank,10.0,20.0,/m/0l14j_
1084457,QOvWoXTN-u0,50.0,60.0,/m/0l14j_
1084796,QPe3qD0MXS4,100.0,110.0,/m/0l14j_
1085388,QQxk5m0HW90,190.0,200.0,/m/0l14j_
1086176,QSZB9_Xj23s,90.0,100.0,/m/0l14j_
1086523,QTIqLd5ml2U,50.0,60.0,/m/0l14j_
1086932,QUDIUygMfPY,160.0,170.0,/m/0l14j_
1087071,QUYBG3aC_EM,160.0,170.0,/m/0l14j_
1087413,QVKxVfgkm3c,30.0,40.0,/m/0l14j_
1087752,QW4ahvPeE1U,30.0,40.0,/m/0l14j_
1088085,QWk2z8NO5NI,10.0,20.0,/m/0l14j_
1088878,QYT7sBYko28,30.0,40.0,/m/0l14j_
1089033,QYmKOC02zMg,40.0,50.0,/m/0l14j_
1089280,QZHuhuTYKwc,210.0,220.0,/m/0l14j_
1089415,QZcj1uzp2mo,120.0,130.0,/m/0l14j_
1089974,Q_q-euhrJk8,50.0,60.0,/m/0l14j_
1090140,QaBg4Dm4eKo,30.0,40.0,/m/0l14j_
1090264,QaPOVO2kdQE,0.0,10.0,/m/0l14j_
1090721,QbPO7cveUFA,50.0,60.0,/m/0l14j_
1091096,QcBQ9-BiNl8,30.0,40.0,/m/0l14j_
1091535,QdA8z9LsHxs,180.0,190.0,/m/0l14j_
1091955,Qe5klE9u3JA,250.0,260.0,/m/0l14j_
1092168,Qeatk_N8VDo,30.0,40.0,/m/0l14j_
1092193,Qef9OMGm9zU,30.0,40.0,/m/0l14j_
1092944,QgMlRQOEWfY,70.0,80.0,/m/0l14j_
1094414,QjbVHOwO3lE,80.0,90.0,/m/0l14j_
1094454,Qjj4ii4oUlo,540.0,550.0,/m/0l14j_
1096755,Qomx4t4sdu0,250.0,260.0,/m/0l14j_
1096859,Qp-cjsNLAnQ,10.0,20.0,/m/0l14j_
1097235,QpuOpilMLfc,580.0,590.0,/m/0l14j_
1097326,Qq70z1YNgqM,30.0,40.0,/m/0l14j_
1098183,Qs0VimLYwq8,22.0,32.0,/m/0l14j_
1098503,QshJsgAgVxs,30.0,40.0,/m/0l14j_
1098564,QsqB5TbnHrA,130.0,140.0,/m/0l14j_
1098587,QssrHHVIgGs,550.0,560.0,/m/0l14j_
1098616,QsxtxfwRMfw,0.0,10.0,/m/0l14j_
1098874,QtWsLIRVQ2U,290.0,300.0,/m/0l14j_
1099545,QuxbaESYCzE,0.0,10.0,/m/0l14j_
1101005,Qy34Pv2XKmo,30.0,40.0,/m/0l14j_
1101051,QyATMTTM2tY,0.0,10.0,/m/0l14j_
1101148,QyOfe30nOUc,150.0,160.0,/m/0l14j_
1101923,R--110aNFzI,7.0,17.0,/m/0l14j_
1103114,R1Ro36A8sUI,50.0,60.0,/m/0l14j_
1103646,R2gS4PHIcqI,0.0,10.0,/m/0l14j_
1103829,R37IgPTfA4M,240.0,250.0,/m/0l14j_
1104150,R3p2LckP3nQ,10.0,20.0,/m/0l14j_
1104199,R3yNj4_NejA,30.0,40.0,/m/0l14j_
1104524,R4fEZ4AkXTk,20.0,30.0,/m/0l14j_
1104831,R5HisB3l768,280.0,290.0,/m/0l14j_
1105252,R6D059fGay8,30.0,40.0,/m/0l14j_
1106300,R8YLDCf9yP0,100.0,110.0,/m/0l14j_
1107221,RASaMeZHK3E,80.0,90.0,/m/0l14j_
1107401,RAnxnKl9Xzs,320.0,330.0,/m/0l14j_
1107441,RAu5s_87hhI,30.0,40.0,/m/0l14j_
1108272,RCe5sYTYbnI,30.0,40.0,/m/0l14j_
1108448,RD2LYhSllEE,180.0,190.0,/m/0l14j_
1108518,RDCTWXH2HcA,150.0,160.0,/m/0l14j_
1108566,RDJ2aNLHbAI,100.0,110.0,/m/0l14j_
1108716,RDdsoFD4dkc,30.0,40.0,/m/0l14j_
1108769,RDm-TaAaGI4,420.0,430.0,/m/0l14j_
1109030,REOnPHLBG7c,80.0,90.0,/m/0l14j_
1109080,REVkjtwXfsw,11.0,21.0,/m/0l14j_
1109189,REkqBQtRxHg,0.0,10.0,/m/0l14j_
1109970,RGSXR8460CQ,80.0,90.0,/m/0l14j_
1110102,RGjxH-N91Mo,220.0,230.0,/m/0l14j_
1110255,RH2hDagnXV8,270.0,280.0,/m/0l14j_
1110761,RI6Il5kRytM,30.0,40.0,/m/0l14j_
1110948,RIXWY1ixXs0,310.0,320.0,/m/0l14j_
1112762,RMYVdO1jHVU,30.0,40.0,/m/0l14j_
1113370,RNitWCl6Zfw,30.0,40.0,/m/0l14j_
1113402,RNmzIb4SAnU,240.0,250.0,/m/0l14j_
1113682,ROLY3r9Jvsk,10.0,20.0,/m/0l14j_
1114841,RQq_WrxNtHs,30.0,40.0,/m/0l14j_
1115054,RRJbz-_LLcw,30.0,40.0,/m/0l14j_
1115099,RRPHYBMf0u0,30.0,40.0,/m/0l14j_
1115238,RRkuK_bpBEc,50.0,60.0,/m/0l14j_
1116480,RUV_GRYO_TY,30.0,40.0,/m/0l14j_
1116498,RUYXpzzno0U,160.0,170.0,/m/0l14j_
1116517,RUbAxPNG7hE,150.0,160.0,/m/0l14j_
1116634,RUrMAzMhDho,30.0,40.0,/m/0l14j_
1116831,RVItREjdNns,0.0,10.0,/m/0l14j_
1117231,RW7xyVcl-EE,30.0,40.0,/m/0l14j_
1117346,RWP6BHh_c7Y,30.0,40.0,/m/0l14j_
1117374,RWTzQORRxlM,30.0,40.0,/m/0l14j_
1118271,RYPHXNIFLCQ,30.0,40.0,/m/0l14j_
1118777,RZWhtyPNwJU,0.0,10.0,/m/0l14j_
1119218,R_VEB_sc7wI,320.0,330.0,/m/0l14j_
1119683,RaVNQRlT9tA,90.0,100.0,/m/0l14j_
1120407,Rc2PeWO9c30,30.0,40.0,/m/0l14j_
1120484,RcEwXyaCs7M,30.0,40.0,/m/0l14j_
1120656,RcdeOAtH9EQ,10.0,20.0,/m/0l14j_
1120759,RcriUwjxDHQ,60.0,70.0,/m/0l14j_
1121242,Rdu9dx2icro,120.0,130.0,/m/0l14j_
1121890,RfFzCehLYco,30.0,40.0,/m/0l14j_
1122028,Rf_0lbaOMNM,80.0,90.0,/m/0l14j_
1122283,Rg9u7Steqhk,40.0,50.0,/m/0l14j_
1122505,RgfRck-rJFA,180.0,190.0,/m/0l14j_
1123263,RiIJNqRmJ38,0.0,10.0,/m/0l14j_
1124002,Rjtj2d7epJY,100.0,110.0,/m/0l14j_
1124146,RkD_VzeXftw,30.0,40.0,/m/0l14j_
1124921,RlqmrF6BWW4,160.0,170.0,/m/0l14j_
1125060,Rm85RQKgGhI,30.0,40.0,/m/0l14j_
1125293,Rmd7xtU5168,30.0,40.0,/m/0l14j_
1125338,Rmjd-t-_28o,110.0,120.0,/m/0l14j_
1125357,Rmmlvcki3Wg,20.0,30.0,/m/0l14j_
1125480,Rn2jgHHO8bw,40.0,50.0,/m/0l14j_
1126287,RosrTrFVH_k,30.0,40.0,/m/0l14j_
1126896,Rq76I4KSdIY,120.0,130.0,/m/0l14j_
1127134,Rqd1AZ6bUx4,70.0,80.0,/m/0l14j_
1127174,Rqi9A-sf1rc,30.0,40.0,/m/0l14j_
1128055,RsYJ67IFhSI,10.0,20.0,/m/0l14j_
1128121,Rshrdb7Atho,0.0,10.0,/m/0l14j_
1128201,RstkLDX1TgE,30.0,40.0,/m/0l14j_
1128230,RswzbTf3OoE,30.0,40.0,/m/0l14j_
1128351,RtB2jtv7B0U,50.0,60.0,/m/0l14j_
1128850,RuIQP-3UtaA,30.0,40.0,/m/0l14j_
1129669,Rw6OH8q2XQI,90.0,100.0,/m/0l14j_
1129728,RwDSfjpKkWQ,150.0,160.0,/m/0l14j_
1130156,Rx8jE7tUAhU,160.0,170.0,/m/0l14j_
1130218,RxIyIMmIdq8,190.0,200.0,/m/0l14j_
1130668,RyGtKXGcJ8o,30.0,40.0,/m/0l14j_
1131022,RyxZCL5sM9A,210.0,220.0,/m/0l14j_
1131237,RzQVGdPyjYA,50.0,60.0,/m/0l14j_
1131254,RzTNtFihzyA,10.0,20.0,/m/0l14j_
1131509,S-4eDIpeRPg,10.0,20.0,/m/0l14j_
1132726,S1dKXiRZmfY,360.0,370.0,/m/0l14j_
1133618,S3XduDRevgc,30.0,40.0,/m/0l14j_
1133784,S3tqF7sYcPs,360.0,370.0,/m/0l14j_
1134085,S4_VuysoNZw,30.0,40.0,/m/0l14j_
1134149,S4j9_eG4f7g,50.0,60.0,/m/0l14j_
1134543,S5YJ9idi08E,150.0,160.0,/m/0l14j_
1135126,S6j-xOLEFc4,30.0,40.0,/m/0l14j_
1135169,S6odqUg5Fu8,30.0,40.0,/m/0l14j_
1135305,S76SvTrk09w,350.0,360.0,/m/0l14j_
1136235,S99lizSO54o,30.0,40.0,/m/0l14j_
1136749,SAFpicvL_CE,140.0,150.0,/m/0l14j_
1136812,SAN5JBTnlas,40.0,50.0,/m/0l14j_
1136940,SAcZ6K_53g0,110.0,120.0,/m/0l14j_
1137190,SB7BFI8H9yA,30.0,40.0,/m/0l14j_
1137594,SC0vCyveocw,240.0,250.0,/m/0l14j_
1137734,SCIYUyVSsVw,140.0,150.0,/m/0l14j_
1138519,SDvJCGbZ74M,10.0,20.0,/m/0l14j_
1138581,SE2lUQFhD_k,0.0,10.0,/m/0l14j_
1139228,SFWbcCksfHQ,210.0,220.0,/m/0l14j_
1139761,SGf5p7zlzAY,50.0,60.0,/m/0l14j_
1139793,SGl6bQ4LYXc,30.0,40.0,/m/0l14j_
1140316,SHwygJVzBSA,30.0,40.0,/m/0l14j_
1140550,SITA02NdipY,50.0,60.0,/m/0l14j_
1141891,SLTmbtg_xXI,30.0,40.0,/m/0l14j_
1142972,SNrE34I_zFc,0.0,10.0,/m/0l14j_
1143452,SOubvT5W2b8,30.0,40.0,/m/0l14j_
1144923,SSCmi9zMv0w,360.0,370.0,/m/0l14j_
1144998,SSNElZ6wrH0,140.0,150.0,/m/0l14j_
1145229,SSugBmEcTZU,30.0,40.0,/m/0l14j_
1145716,STzfHHVIDNw,450.0,460.0,/m/0l14j_
1146126,SUx6gVPbvBM,130.0,140.0,/m/0l14j_
1146609,SVzA_P9G0sE,30.0,40.0,/m/0l14j_
1146843,SWYNK1G_a3A,210.0,220.0,/m/0l14j_
1147689,SYGY5-X3ZhE,30.0,40.0,/m/0l14j_
1149306,SanJhuANeTc,0.0,10.0,/m/0l14j_
1150976,SeT-l2WhL_o,440.0,450.0,/m/0l14j_
1151462,SfSrm6NEJkA,380.0,390.0,/m/0l14j_
1151841,SgFC1RZ3raA,400.0,410.0,/m/0l14j_
1151926,SgSJobafBsE,0.0,10.0,/m/0l14j_
1151973,SgYh5Lb7tlM,130.0,140.0,/m/0l14j_
1152140,Sgu_4gYO5D8,300.0,310.0,/m/0l14j_
1152551,ShmHuGpsWGo,80.0,90.0,/m/0l14j_
1152636,ShyLlnCMaTE,20.0,30.0,/m/0l14j_
1152706,Si6I9gXZtDQ,210.0,220.0,/m/0l14j_
1153129,Siyr8nxPfNs,30.0,40.0,/m/0l14j_
1153862,Sk_13VQ5JeM,10.0,20.0,/m/0l14j_
1153891,Skch2HwE3Xw,300.0,310.0,/m/0l14j_
1154356,Sl_PUluqRZs,70.0,80.0,/m/0l14j_
1154637,Sm900lo6JX4,120.0,130.0,/m/0l14j_
1154902,Smk_aOR9nyA,60.0,70.0,/m/0l14j_
1155427,SnzlJ6lTz5M,110.0,120.0,/m/0l14j_
1156052,SpLkJW7EIaU,10.0,20.0,/m/0l14j_
1156665,SqcsoR14NWw,30.0,40.0,/m/0l14j_
1157460,SsNTdwkAbnU,30.0,40.0,/m/0l14j_
1157685,Ssrc45W6tLo,270.0,280.0,/m/0l14j_
1157815,St9TQaDhGIQ,50.0,60.0,/m/0l14j_
1158172,StuZ1Mbwr_4,240.0,250.0,/m/0l14j_
1158209,StysH45GbTA,510.0,520.0,/m/0l14j_
1158609,SutXv3W-s2E,10.0,20.0,/m/0l14j_
1159306,SwQDmmPUUKI,30.0,40.0,/m/0l14j_
1159604,Sx3RFTDB3T8,30.0,40.0,/m/0l14j_
1159892,SxhoWzaDQaM,120.0,130.0,/m/0l14j_
1160231,SyR6_t_V-Pw,22.0,32.0,/m/0l14j_
1160515,Sz1c93xl8TU,30.0,40.0,/m/0l14j_
1160516,Sz1fI785nH8,400.0,410.0,/m/0l14j_
1160578,Sz9WOiEQ81c,270.0,280.0,/m/0l14j_
1160651,SzKQQo3djGY,30.0,40.0,/m/0l14j_
1161072,T-Bl9xsPwgE,210.0,220.0,/m/0l14j_
1161536,T0JOWQzY-FU,30.0,40.0,/m/0l14j_
1161565,T0NbtMv9lHk,100.0,110.0,/m/0l14j_
1161803,T0tZ01WD-YA,70.0,80.0,/m/0l14j_
1161923,T191njcsm2M,230.0,240.0,/m/0l14j_
1162710,T2tmnfyFpRQ,270.0,280.0,/m/0l14j_
1162953,T3PTwfsnjYU,200.0,210.0,/m/0l14j_
1163563,T4nLldn-PaM,30.0,40.0,/m/0l14j_
1166378,TAzYP-m-xF4,120.0,130.0,/m/0l14j_
1166492,TBGYIgyU5wg,300.0,310.0,/m/0l14j_
1166659,TBd0zrgQc8w,130.0,140.0,/m/0l14j_
1166696,TBimOzb2CWM,30.0,40.0,/m/0l14j_
1166939,TCFyO1Fg3QE,10.0,20.0,/m/0l14j_
1167056,TCTMQW5y90M,12.0,22.0,/m/0l14j_
1167116,TCbBuDCrrpY,80.0,90.0,/m/0l14j_
1168256,TF8gX0-nGBA,190.0,200.0,/m/0l14j_
1168632,TFuF2t46K0M,90.0,100.0,/m/0l14j_
1168703,TG1jghVv2xE,140.0,150.0,/m/0l14j_
1168839,TGN29s7Dlt4,70.0,80.0,/m/0l14j_
1169387,THbjt18qw6g,30.0,40.0,/m/0l14j_
1170272,TJVHeYG-qrc,100.0,110.0,/m/0l14j_
1170338,TJfbwayit-8,440.0,450.0,/m/0l14j_
1170605,TKHKa_6CCmg,400.0,410.0,/m/0l14j_
1170824,TKkeXBY-emA,30.0,40.0,/m/0l14j_
1171416,TM3457Zg0W8,0.0,10.0,/m/0l14j_
1171733,TMhWEk8HN78,30.0,40.0,/m/0l14j_
1172008,TNKqWwXyUe4,30.0,40.0,/m/0l14j_
1172870,TPE5IxBYEuY,70.0,80.0,/m/0l14j_
1172940,TPOwVGhHbFU,490.0,500.0,/m/0l14j_
1173173,TPvWD4x9QDw,30.0,40.0,/m/0l14j_
1174498,TSpuOaqGDko,30.0,40.0,/m/0l14j_
1174518,TSsm8kBgZCo,30.0,40.0,/m/0l14j_
1174702,TTGSN0f_Y_4,30.0,40.0,/m/0l14j_
1174774,TTP5cOPypVE,50.0,60.0,/m/0l14j_
1174924,TTkl4FN7wFw,10.0,20.0,/m/0l14j_
1175459,TV2NtVguqeE,180.0,190.0,/m/0l14j_
1175698,TVbrmTez3SE,140.0,150.0,/m/0l14j_
1175882,TW2kfqR8yhg,80.0,90.0,/m/0l14j_
1176052,TWSTCFiY05k,110.0,120.0,/m/0l14j_
1176563,TXVcRHVjMs8,170.0,180.0,/m/0l14j_
1177141,TYt7O070i3Y,530.0,540.0,/m/0l14j_
1177646,T_4C6eoyI1Y,30.0,40.0,/m/0l14j_
1177663,T_6bMdu6IgI,120.0,130.0,/m/0l14j_
1178018,T_oMXQ4L_YU,40.0,50.0,/m/0l14j_
1178340,TaX0oZIvd1U,30.0,40.0,/m/0l14j_
1179171,TcR13rOgIdE,420.0,430.0,/m/0l14j_
1179571,TdKpNJLyBUQ,63.0,73.0,/m/0l14j_
1179758,Tdk9lBjjMpY,360.0,370.0,/m/0l14j_
1180056,TeQc_4UBu7g,30.0,40.0,/m/0l14j_
1180252,Teug5GfhItw,70.0,80.0,/m/0l14j_
1180337,Tf6S1G-QUxw,90.0,100.0,/m/0l14j_
1180617,TfmI9bjZdGs,30.0,40.0,/m/0l14j_
1180939,TgV3-GjxHWo,0.0,10.0,/m/0l14j_
1181161,Tgyz4B-t7tY,0.0,10.0,/m/0l14j_
1181793,TiQH_6w7Y7w,210.0,220.0,/m/0l14j_
1182219,TjRN2YSI5g4,0.0,10.0,/m/0l14j_
1182249,TjWMAVjmgqk,30.0,40.0,/m/0l14j_
1182537,Tk5wcWqelDs,0.0,10.0,/m/0l14j_
1182886,Tkw-OxStj9c,0.0,10.0,/m/0l14j_
1183096,TlR4Pz9jH2k,30.0,40.0,/m/0l14j_
1183141,TlXOxn44iuo,140.0,150.0,/m/0l14j_
1183480,TmHI1XZNXHk,30.0,40.0,/m/0l14j_
1183607,TmZQMZlz6P8,10.0,20.0,/m/0l14j_
1183940,TnHwLbbdoO8,30.0,40.0,/m/0l14j_
1184197,Tns-uLNCSHY,0.0,10.0,/m/0l14j_
1184343,ToCOgZjnH6A,110.0,120.0,/m/0l14j_
1184471,ToWj_1SoEuw,10.0,20.0,/m/0l14j_
1184712,Tp5lIg_EOJs,190.0,200.0,/m/0l14j_
1186256,Ts_8GzI6XVE,70.0,80.0,/m/0l14j_
1186573,TtHvz9Uupqw,10.0,20.0,/m/0l14j_
1186718,TtaQ846vuCg,330.0,340.0,/m/0l14j_
1187419,TvBU_PwTup0,30.0,40.0,/m/0l14j_
1187498,TvPXYWt2FAM,30.0,40.0,/m/0l14j_
1187744,Tvy0hm4SW50,0.0,10.0,/m/0l14j_
1187934,TwMYwkg6CYE,30.0,40.0,/m/0l14j_
1188155,TwuQtJl8xyk,30.0,40.0,/m/0l14j_
1188751,TyC70gvA-40,30.0,40.0,/m/0l14j_
1189938,U-okKUZZAko,30.0,40.0,/m/0l14j_
1190130,U0DKx_0pI6U,18.0,28.0,/m/0l14j_
1191232,U2gyqm00yh8,330.0,340.0,/m/0l14j_
1192026,U4TxvKgHEYY,30.0,40.0,/m/0l14j_
1192129,U4klvu6lL2c,30.0,40.0,/m/0l14j_
1192238,U5-kVJEZtrw,50.0,60.0,/m/0l14j_
1193569,U7xtnfFqx2g,0.0,10.0,/m/0l14j_
1193623,U85eo1Px-j4,90.0,100.0,/m/0l14j_
1193978,U8w2jQnvzRI,140.0,150.0,/m/0l14j_
1194087,U9Acvn9cSHA,40.0,50.0,/m/0l14j_
1194591,UAH-KbJaRLk,70.0,80.0,/m/0l14j_
1195489,UC9Xb64ktj0,30.0,40.0,/m/0l14j_
1195602,UCTJbOTXCgA,120.0,130.0,/m/0l14j_
1195690,UChSQdeqNE8,30.0,40.0,/m/0l14j_
1195722,UClspA8ENXs,370.0,380.0,/m/0l14j_
1195784,UCutUAvDmOA,0.0,10.0,/m/0l14j_
1196118,UDge8KhxIHU,20.0,30.0,/m/0l14j_
1196176,UDp6zEdtXBM,260.0,270.0,/m/0l14j_
1196493,UEYL4erloYE,70.0,80.0,/m/0l14j_
1196507,UE_hjbk4mhs,20.0,30.0,/m/0l14j_
1196614,UEpzdK6APf4,60.0,70.0,/m/0l14j_
1196903,UFVDs61yliA,160.0,170.0,/m/0l14j_
1197344,UGTZTWBhUgw,30.0,40.0,/m/0l14j_
1197469,UGmSKZSAgO0,220.0,230.0,/m/0l14j_
1198061,UI7ygWw9rLU,70.0,80.0,/m/0l14j_
1198258,UIcq_wH70B8,60.0,70.0,/m/0l14j_
1199165,UKhvKIoFY90,210.0,220.0,/m/0l14j_
1200710,UOL-ubLQeMw,30.0,40.0,/m/0l14j_
1200997,UOwAD5UQnzo,250.0,260.0,/m/0l14j_
1201086,UP97vV4sSw8,220.0,230.0,/m/0l14j_
1201880,UQyAotWQjZQ,50.0,60.0,/m/0l14j_
1202474,USJpBz-ILwM,20.0,30.0,/m/0l14j_
1203608,UUnbifg8nU8,30.0,40.0,/m/0l14j_
1203886,UVLvUTyComY,130.0,140.0,/m/0l14j_
1204541,UWkg0Zfpwpo,100.0,110.0,/m/0l14j_
1204947,UXeoDUq7enk,28.0,38.0,/m/0l14j_
1205022,UXqrbAE3ywI,30.0,40.0,/m/0l14j_
1205250,UYJht_3Ow3E,30.0,40.0,/m/0l14j_
1205484,UYqGbYRXgnk,140.0,150.0,/m/0l14j_
1205558,UZ-rnvmReXU,160.0,170.0,/m/0l14j_
1206205,U__HQtksIbU,20.0,30.0,/m/0l14j_
1207144,Ubj45kQO8lE,17.0,27.0,/m/0l14j_
1207458,UcYQoS1pC9E,30.0,40.0,/m/0l14j_
1207823,UdR6ajDefnQ,450.0,460.0,/m/0l14j_
1207837,UdSu0sGvAgQ,20.0,30.0,/m/0l14j_
1208117,Ue6YWr2bE00,30.0,40.0,/m/0l14j_
1208144,UeA_K7etjCQ,120.0,130.0,/m/0l14j_
1208284,UeTO_F9CVzw,90.0,100.0,/m/0l14j_
1208638,UfFXKKtj00M,30.0,40.0,/m/0l14j_
1208820,Ufc0rklbVZ0,30.0,40.0,/m/0l14j_
1208938,Uft6uHxOljQ,30.0,40.0,/m/0l14j_
1209881,Ui0oukCKq7I,10.0,20.0,/m/0l14j_
1209922,Ui83eZ2EF4Y,60.0,70.0,/m/0l14j_
1209937,UiB62ZZbYwI,30.0,40.0,/m/0l14j_
1210430,UjIfKBl3GgY,240.0,250.0,/m/0l14j_
1210509,UjRc4aKIrzI,220.0,230.0,/m/0l14j_
1210810,Uk5Qk8uM1QA,130.0,140.0,/m/0l14j_
1211278,Ul8Vav9Hmsk,0.0,10.0,/m/0l14j_
1211307,UlDA03I8vdY,130.0,140.0,/m/0l14j_
1212335,UnRhXonSurQ,30.0,40.0,/m/0l14j_
1212668,Uo6O9MARQVM,50.0,60.0,/m/0l14j_
1212899,UobNJZPNgdg,50.0,60.0,/m/0l14j_
1213302,UpT9-uIoX4U,0.0,10.0,/m/0l14j_
1214259,Urb35Me7K6I,60.0,70.0,/m/0l14j_
1214566,UsIxn4Grlg8,30.0,40.0,/m/0l14j_
1214608,UsQ1gJvHb6M,90.0,100.0,/m/0l14j_
1215068,UtUDf7iTB1c,10.0,20.0,/m/0l14j_
1217349,Uy_RnLtJt_E,30.0,40.0,/m/0l14j_
1217403,UyiMRbv3tsY,0.0,10.0,/m/0l14j_
1217494,UyunEtVTIUw,210.0,220.0,/m/0l14j_
1217547,Uyzx7wLbKSw,30.0,40.0,/m/0l14j_
1218619,V0N27H3PQAw,140.0,150.0,/m/0l14j_
1218803,V0lXT_deEww,400.0,410.0,/m/0l14j_
1219236,V1lzLAHuxFE,0.0,10.0,/m/0l14j_
1219879,V3AIPlISgV0,280.0,290.0,/m/0l14j_
1221292,V6Q8jvp8GqU,30.0,40.0,/m/0l14j_
1221469,V6pcU5xTF5Y,450.0,460.0,/m/0l14j_
1221667,V7H0dQfCDBk,50.0,60.0,/m/0l14j_
1222277,V8_FaUNm-Zk,30.0,40.0,/m/0l14j_
1222346,V8jfqlIJLHQ,30.0,40.0,/m/0l14j_
1222468,V90H8PcWZXw,190.0,200.0,/m/0l14j_
1222489,V930FAv8fvI,100.0,110.0,/m/0l14j_
1223090,VATy32k1zEg,30.0,40.0,/m/0l14j_
1223334,VB-MKhOFoq8,130.0,140.0,/m/0l14j_
1224156,VCrkYFGfYO4,0.0,10.0,/m/0l14j_
1224356,VDENgQlJU5M,30.0,40.0,/m/0l14j_
1224419,VDNvvnhLIUE,30.0,40.0,/m/0l14j_
1224631,VDtLayHMxWU,0.0,10.0,/m/0l14j_
1224666,VDzGR_hbZS0,120.0,130.0,/m/0l14j_
1224699,VE2in5tjJHw,190.0,200.0,/m/0l14j_
1224724,VE5rTUKi7SI,70.0,80.0,/m/0l14j_
1224999,VEhmuqu-AmM,110.0,120.0,/m/0l14j_
1225097,VEvP6lQ-5mc,260.0,270.0,/m/0l14j_
1225522,VFsJR5yloac,30.0,40.0,/m/0l14j_
1225672,VGCqJ0Y5Euo,30.0,40.0,/m/0l14j_
1225796,VGVm-Mgd53c,30.0,40.0,/m/0l14j_
1225893,VGlR-k8gXBA,30.0,40.0,/m/0l14j_
1226418,VHvpzAoIdYM,90.0,100.0,/m/0l14j_
1226472,VI1UJimZ3UE,30.0,40.0,/m/0l14j_
1226663,VIRCaTM4Z_A,120.0,130.0,/m/0l14j_
1226955,VJ5GDOX_taY,470.0,480.0,/m/0l14j_
1228006,VLawbfIv71c,240.0,250.0,/m/0l14j_
1228220,VM3VShuRe_Y,30.0,40.0,/m/0l14j_
1228975,VNlfJLC00Ds,330.0,340.0,/m/0l14j_
